timestamp,value,dosya,metrik,anomaly,rolling_mean,rolling_std,rolling_max,diff,hybrid_score,anomaly_pred,anomaly_final
2014-02-14 19:45:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.14640000000000003,0.029979993328885166,0.2,0.0020000000000000018,0.12101320243982991,0,0
2014-02-14 19:50:00,0.136,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.14720000000000003,0.02954995769878527,0.2,0.0020000000000000018,0.13514605014770611,0,0
2014-02-14 19:55:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1468,0.029785902705810326,0.2,-0.0040000000000000036,0.1306503376904561,0,0
2014-02-14 20:00:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030232432915662005,0.136,-0.066,0.11066963716134519,0,0
2014-02-14 20:05:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.030443390087176614,0.136,0.068,0.05483684008477446,0,0
2014-02-14 20:10:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.030443390087176614,0.136,0.0,0.018130489125394444,0,0
2014-02-14 20:15:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083056,0.134,0.0,0.0012388941549316068,0,0
2014-02-14 20:20:00,0.2,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1336,0.04737932038347533,0.2,0.066,0.17280781693108177,0,0
2014-02-14 20:25:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1468,0.02975231083462255,0.2,-0.068,0.17232576763979074,0,0
2014-02-14 20:30:00,0.136,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.14720000000000003,0.02954995769878526,0.2,0.0040000000000000036,0.1384557944169915,0,0
2014-02-14 20:35:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.14720000000000003,0.02954995769878526,0.2,-0.0020000000000000018,0.12309298990006419,0,0
2014-02-14 20:40:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.14720000000000003,0.02954995769878526,0.2,0.0,0.1214507663327693,0,0
2014-02-14 20:45:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.134,0.001414213562373534,0.136,0.0,0.0820730120697123,0,0
2014-02-14 20:50:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12080000000000002,0.0306463700950048,0.136,-0.068,0.11682855185590409,0,0
2014-02-14 20:55:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.030410524493997212,0.134,0.068,0.03446431093401328,0,0
2014-02-14 21:00:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.030410524493997212,0.134,0.0,0.0031675861301816307,0,0
2014-02-14 21:05:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.030410524493997212,0.134,0.0,0.0031675861301816307,0,0
2014-02-14 21:10:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.030410524493997212,0.134,0.0,0.0031675861301816307,0,0
2014-02-14 21:15:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1336,0.0008944271910006361,0.134,-0.0020000000000000018,0.08223381240317075,0,0
2014-02-14 21:20:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083073,0.134,-0.066,0.08506245607695045,0,0
2014-02-14 21:25:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083073,0.134,0.068,0.031989832284107025,0,0
2014-02-14 21:30:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.029979993328885256,0.134,-0.0020000000000000018,0.014138669835611954,0,0
2014-02-14 21:35:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.029979993328885256,0.134,0.0020000000000000018,0.004362336726137648,0,0
2014-02-14 21:40:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.029979993328885256,0.134,-0.0020000000000000018,0.014138669835611954,0,0
2014-02-14 21:45:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1196,0.029979993328885256,0.134,-0.066,0.08816642839679241,0,0
2014-02-14 21:50:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.029979993328885256,0.134,0.068,0.033786564157057886,0,0
2014-02-14 21:55:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.029979993328885256,0.134,-0.0020000000000000018,0.014138669835611954,0,0
2014-02-14 22:00:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.029979993328885256,0.134,0.0020000000000000018,0.004362336726137648,0,0
2014-02-14 22:05:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083073,0.134,0.0,0.0012388941549316068,0,0
2014-02-14 22:10:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12,0.030199337741083073,0.134,-0.068,0.07754543649659562,0,0
2014-02-14 22:15:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083073,0.134,0.068,0.031989832284107025,0,0
2014-02-14 22:20:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083073,0.134,-0.0020000000000000018,0.01263459041909442,0,0
2014-02-14 22:25:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083073,0.134,0.0020000000000000018,0.0031992344486453227,0,0
2014-02-14 22:30:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.029979993328885256,0.134,-0.0020000000000000018,0.014138669835611954,0,0
2014-02-14 22:35:00,0.068,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12,0.02908607914449805,0.134,-0.064,0.12580154317136044,0,0
2014-02-14 22:40:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.028858274376684485,0.134,0.064,0.06623228776987175,0,0
2014-02-14 22:45:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.028858274376684485,0.134,0.0,0.021473821376251395,0,0
2014-02-14 22:50:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.028858274376684485,0.134,0.0020000000000000018,0.014227021194250677,0,0
2014-02-14 22:55:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.028858274376684485,0.134,-0.0020000000000000018,0.023195803298921232,0,0
2014-02-14 23:00:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.13279999999999997,0.001095445115010993,0.134,0.0020000000000000018,0.07573293008276037,0,0
2014-02-14 23:05:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.13320000000000004,0.0010954451150109537,0.134,0.0,0.06043587414142305,0,0
2014-02-14 23:10:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1336,0.0008944271910006261,0.134,0.0,0.061018842309612756,0,0
2014-02-14 23:15:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083073,0.134,-0.068,0.07754543649659562,0,0
2014-02-14 23:20:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083073,0.134,0.066,0.04438064631190651,0,0
2014-02-14 23:25:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.029979993328885256,0.134,0.0,0.012453711538391171,0,0
2014-02-14 23:30:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.10600000000000001,0.03652396473549945,0.134,-0.066,0.08767519354480789,0,0
2014-02-14 23:35:00,0.136,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.10640000000000001,0.03691612113968649,0.136,0.07,0.12508434824783535,0,0
2014-02-14 23:40:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030232432915662022,0.136,-0.0020000000000000018,0.019575726052974644,0,0
2014-02-14 23:45:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1068,0.037271973384837134,0.136,-0.068,0.10764460766370625,0,0
2014-02-14 23:50:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1072,0.037619144062564835,0.136,0.068,0.10301906755414973,0,0
2014-02-14 23:55:00,0.2,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.134,0.04739198244429115,0.2,0.066,0.1741211519803411,0,0
2014-02-15 00:00:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1336,0.04737932038347533,0.2,-0.066,0.1279690439382745,0,0
2014-02-15 00:05:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1336,0.04737932038347533,0.2,0.0,0.07691629847012402,0,0
2014-02-15 00:10:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.13360000000000002,0.04737932038347533,0.2,-0.068,0.1681770292952743,0,0
2014-02-15 00:15:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.13319999999999999,0.04738354144637145,0.2,0.066,0.11086488798428779,0,0
2014-02-15 00:20:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083052,0.134,0.0020000000000000018,0.0031992344486453227,0,0
2014-02-15 00:25:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.10640000000000001,0.03688902275745464,0.134,-0.068,0.06753748712564414,0,0
2014-02-15 00:30:00,0.136,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1068,0.037271973384837113,0.136,0.07,0.1282984002887365,0,0
2014-02-15 00:35:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.030443390087176617,0.136,-0.0020000000000000018,0.021087818129616624,0,0
2014-02-15 00:40:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12080000000000002,0.03064637009500478,0.136,0.0,0.020547441112225666,0,0
2014-02-15 00:45:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1072,0.03761914406256482,0.136,-0.068,0.11366952428588908,0,0
2014-02-15 00:50:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12080000000000002,0.030646370095004784,0.136,0.068,0.05943149928263016,0,0
2014-02-15 00:55:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.0304105244939972,0.134,0.0,0.0031675861301816307,0,0
2014-02-15 01:00:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.0304105244939972,0.134,0.0,0.0031675861301816307,0,0
2014-02-15 01:05:00,0.068,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1072,0.03670422319025436,0.134,-0.066,0.10483607145038631,0,0
2014-02-15 01:10:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.02930528962491249,0.134,0.064,0.06315898429996632,0,0
2014-02-15 01:15:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.02930528962491249,0.134,0.0020000000000000018,0.008823585619006653,0,0
2014-02-15 01:20:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.02930528962491249,0.134,0.0,0.006511922917805723,0,0
2014-02-15 01:25:00,0.068,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1072,0.03579385422108111,0.134,-0.066,0.11117626686983591,0,0
2014-02-15 01:30:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.029305289624912488,0.134,0.066,0.041504406371842904,0,0
2014-02-15 01:35:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12080000000000002,0.029516097302997285,0.134,0.0,0.007267408059977245,0,0
2014-02-15 01:40:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12080000000000002,0.029516097302997285,0.134,0.0,0.007267408059977245,0,0
2014-02-15 01:45:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12080000000000002,0.029516097302997285,0.134,0.0,0.007267408059977245,0,0
2014-02-15 01:50:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.134,0.0,0.134,0.0,0.08048343578160749,0,0
2014-02-15 01:55:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.134,0.0,0.134,0.0,0.08048343578160749,0,0
2014-02-15 02:00:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.1204,0.030410524493997202,0.134,-0.068,0.0848885194888926,0,0
2014-02-15 02:05:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12040000000000002,0.030410524493997202,0.134,0.068,0.03446431093401328,0,0
2014-02-15 02:10:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083063,0.134,-0.0020000000000000018,0.01263459041909442,0,0
2014-02-15 02:15:00,0.134,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.12000000000000002,0.030199337741083063,0.134,0.0020000000000000018,0.0031992344486453227,0,0
2014-02-15 02:20:00,0.066,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.10640000000000001,0.03688902275745464,0.134,-0.068,0.06753748712564414,0,0
2014-02-15 02:25:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11960000000000001,0.029979993328885245,0.134,0.066,0.04543725463584828,0,0
2014-02-15 02:30:00,0.132,ec2_cpu_utilization_24ae8d.csv,ec2_cpu_utilization_24ae8d,0,0.11920000000000001,0.029752310834622642,0.134,0.0,0.016472457858741595,0,0
